idx X E E_dep
751 0.6747754080495161 0.0 0.0
752 0.8194315337095934 0.0 0.0
753 0.7491459812105143 0.0 0.0
754 0.7056668353709956 0.0 0.0
755 0.659161985041103 0.0 0.0
756 0.4205382531720605 0.0 0.0
757 0.5175983918887408 0.0 0.0
758 0.8154179697128188 0.0 0.0
759 2.585098988867515 0.0 0.0
760 2.603122648144719 0.0 0.0
761 3.6313380193919933 0.0 0.0
762 4.001466846810905 0.0 0.0
763 4.034806494654764 0.0 0.0
764 4.150642093592714 0.0 0.0
765 4.432404715780942 0.0 0.0
766 4.13197228831659 0.0 0.0
767 2.2896184506052757 0.0 0.0
768 3.174477263126515 0.0 0.0
769 3.5649630805388846 0.0 0.0
770 3.366857442972514 0.0 0.0
771 3.282341468806097 0.0 0.0
772 3.396804219026834 0.0 0.0
773 3.102425511618361 0.0 0.0
774 3.1464738095545464 0.0 0.0
775 3.202613734785217 0.0 0.0
776 1.923698709749117 0.0 0.0
777 0.6103808288529153 0.0 0.0
778 0.7586962001019371 0.0 0.0
779 1.6225956240631907 0.0 0.0
780 1.4361222769668074 0.0 0.0
781 1.435901088025606 0.0 0.0
782 1.645864186350137 0.0 0.0
783 1.683517741376939 0.0 0.0
784 1.8028923228264042 0.0 0.0
785 2.19687445865995 0.0 0.0
786 2.1008515837139834 0.0 0.0
787 1.2010425689542505 0.0 0.0
788 2.0993081543687078 0.0 0.0
789 2.923778914413653 0.0 0.0
790 2.9381049402556303 0.0 0.0
791 2.8714087613705024 0.0 0.0
792 2.7267858480991096 0.0 0.0
793 2.217343518446528 0.0 0.0
794 2.1305073519865094 0.0 0.0
795 2.2231932520918924 0.0 0.0
796 1.3628562610277233 0.0 0.0
797 0.4383897671722463 0.0 0.0
798 0.14829333553162627 0.0 0.0
799 0.9028967673335604 0.0 0.0
800 1.2542905903141681 0.0 0.0
801 1.9196931618694635 0.0 0.0
802 1.8093778312019477 0.0 0.0
803 1.8759014355031898 0.0 0.0
804 1.9252271809079595 0.0 0.0
805 1.9698725549376166 0.0 0.0
806 2.15648069142207 0.0 0.0
807 1.4779997045026307 0.0 0.0
808 1.2465328358876029 0.0 0.0
809 0.5941384620625325 0.0 0.0
810 1.0875005384220602 0.0 0.0
811 0.9669966822335863 0.0 0.0
812 1.498765987132497 0.0 0.0
813 2.159850195407319 0.0 0.0
814 2.264731871823182 0.0 0.0
815 2.3580914857426762 0.0 0.0
816 2.4513546109986786 0.0 0.0
817 3.165929543281089 0.0 0.0
818 2.676092541487494 0.0 0.0
819 2.631392250617935 0.0 0.0
820 2.2765790962941845 0.0 0.0
821 1.6635761260541113 0.0 0.0
822 1.7469823845408494 0.0 0.0
823 1.927305279929655 1.0 0.0
824 1.7792037177554354 0.0 0.0
825 1.1837258669035062 0.0 0.0
826 1.1569184200912117 0.0 0.0
827 2.118007911576016 0.0 0.0
828 1.8804561115181704 0.0 0.0
829 1.7658169208775347 0.0 0.0
830 1.55015730818551 0.0 0.0
831 1.180730338640823 0.0 0.0
832 1.4835642943082945 0.0 0.0
833 1.6178194939259383 0.0 0.0
834 2.148772883588181 0.0 0.0
835 1.2354781386559865 0.0 0.0
836 1.2073998242978805 0.0 0.0
837 1.353419185845852 0.0 0.0
838 1.386093926417129 0.0 0.0
839 1.314276163157011 0.0 0.0
840 1.109306591054595 0.0 0.0
841 1.049712404397286 0.0 0.0
842 0.7249861163942153 0.0 0.0
843 0.9246203804604771 0.0 0.0
844 1.3544624857748255 0.0 0.0
845 1.3062089030511506 0.0 0.0
846 1.169883458861031 0.0 0.0
847 1.5513085932044142 0.0 0.0
848 1.6381375388722872 0.0 0.0
849 1.498047960327643 0.0 0.0
850 1.2629211985348754 0.0 0.0
851 0.9572170748645683 0.0 0.0
852 0.5968483613676367 0.0 0.0
853 0.5813272045024773 0.0 0.0
854 0.6443895349214614 0.0 0.0
855 0.4618163728582554 0.0 0.0
856 0.2784160930571824 0.0 0.0
857 0.2764780613339415 0.0 0.0
858 0.636247836839059 0.0 0.0
859 1.790714212293774 0.0 0.0
860 2.2212326219362564 0.0 0.0
861 2.5969499724917213 0.0 0.0
862 2.695856318716647 0.0 0.0
863 2.672518610046577 0.0 0.0
864 2.6394017626327164 0.0 0.0
865 2.606717435735724 0.0 0.0
866 2.913965029777486 0.0 0.0
867 2.1926525441306257 0.0 0.0
868 1.8885448695828213 0.0 0.0
869 1.7417833521243342 0.0 0.0
870 1.8243729915661162 0.0 0.0
871 1.6050558319565176 0.0 0.0
872 2.0900145735084146 0.0 0.0
873 2.308930840489705 0.0 0.0
874 3.3829973093937173 0.0 0.0
875 2.989529179368455 0.0 0.0
876 3.1748700888231216 0.0 0.0
877 2.8781576923059546 0.0 0.0
878 2.6666438414712252 0.0 0.0
879 2.6360440385223094 0.0 0.0
880 2.7067206267388078 0.0 0.0
881 2.640702935624161 0.0 0.0
882 0.9092580738412055 0.0 0.0
883 0.9054175087653138 0.0 0.0
884 0.5544066422380312 0.0 0.0
885 0.5631055174760364 0.0 0.0
886 0.7112299035482308 0.0 0.0
887 0.7658566657309218 0.0 0.0
888 0.2408266735801674 0.0 0.0
889 0.4921047460435768 0.0 0.0
890 0.6955340367431 0.0 0.0
891 0.697167320214729 0.0 0.0
892 0.736643454184108 0.0 0.0
893 1.1772670036754256 0.0 0.0
894 1.4584695137494432 0.0 0.0
895 1.6161979816664132 0.0 0.0
896 1.6583365808197463 0.0 0.0
897 1.4043850568662397 0.0 0.0
898 2.4115220066561296 0.0 0.0
899 2.425804508096115 0.0 0.0
900 2.354651958380323 0.0 0.0
901 2.304386061605664 0.0 0.0
902 2.1959938350438097 0.0 0.0
903 2.472907248070372 0.0 0.0
904 2.5458668820416217 0.0 0.0
905 2.5285333984593388 0.0 0.0
906 1.7113877449468569 0.0 0.0
907 2.1743244646605757 0.0 0.0
908 2.1638965863851403 0.0 0.0
909 2.0895886006302833 0.0 0.0
910 1.8051512404793468 0.0 0.0
911 1.6660190729413795 0.0 0.0
912 3.004658235290221 0.0 0.0
913 3.862519793767996 0.0 0.0
914 3.5554537514201847 0.0 0.0
915 3.2511485318782807 0.0 0.0
916 3.556273901055425 0.0 0.0
917 3.284776866436621 0.0 0.0
918 3.2316219538144457 0.0 0.0
919 3.441472762705531 0.0 0.0
920 2.0009161743733217 0.0 0.0
921 1.5564455551362797 0.0 0.0
922 1.4471895148297476 1.0 0.0
923 1.8921375242004492 0.0 0.0
924 1.70606345498999 0.0 0.0
925 1.7458302334848343 0.0 0.0
926 1.7497924247161523 0.0 0.0
927 1.2654365581674243 0.0 0.0
928 1.4661984242608996 0.0 0.0
929 1.4350939640865026 0.0 0.0
930 1.9913055443096621 0.0 0.0
931 1.5297323303601902 0.0 0.0
932 1.4401757264927595 0.0 0.0
933 1.9654123608939646 0.0 0.0
934 1.8870874898790648 0.0 0.0
935 1.9238941370239848 0.0 0.0
936 1.7129804742782375 0.0 0.0
937 2.1133550330494812 0.0 0.0
938 2.0496116999256095 0.0 0.0
939 2.4841758881766545 0.0 0.0
940 2.607001673440835 0.0 0.0
941 2.1931198300801027 0.0 0.0
942 2.4916905242544156 0.0 0.0
943 2.380094693361694 0.0 0.0
944 2.653719412595925 0.0 0.0
945 1.775820831967251 0.0 0.0
946 1.4430674476053686 0.0 0.0
947 1.16315030566577 0.0 0.0
948 1.3874656833894639 0.0 0.0
949 1.2710175507625303 0.0 0.0
950 1.059726472044064 0.0 0.0
951 1.3313770199191126 0.0 0.0
952 1.022516598705204 0.0 0.0
953 0.9502041207624021 0.0 0.0
954 1.013790243373957 0.0 0.0
955 1.580225022909595 0.0 0.0
956 2.2349320529130465 0.0 0.0
957 2.8921699221398613 0.0 0.0
958 2.789885587813415 0.0 0.0
959 2.527936052319838 0.0 0.0
960 2.5066005924204537 0.0 0.0
961 2.5246971728759893 0.0 0.0
962 2.749537247890711 0.0 0.0
963 2.1686620352341452 0.0 0.0
964 1.4875498932165563 0.0 0.0
965 1.461740950350014 0.0 0.0
966 1.5518213983206013 0.0 0.0
967 2.263677680247527 0.0 0.0
968 2.310198044148517 0.0 0.0
969 2.805146415748233 0.0 0.0
970 2.4667821469322195 0.0 0.0
971 2.582158672132068 0.0 0.0
972 2.364372223710456 0.0 0.0
973 1.7221649965013124 0.0 0.0
974 1.9621710316759609 0.0 0.0
975 1.5661842305754838 0.0 0.0
976 2.483618675184284 0.0 0.0
977 2.0751761548921417 0.0 0.0
978 2.2906039875742574 0.0 0.0
979 1.9534673775558298 0.0 0.0
980 1.87051020066097 0.0 0.0
981 1.912686045626153 0.0 0.0
982 1.6110790596458642 0.0 0.0
983 2.178327562632893 0.0 0.0
984 1.6311655199196935 0.0 0.0
985 1.6585412802434636 0.0 0.0
986 1.3558145066653062 0.0 0.0
987 1.3885132356919447 0.0 0.0
988 1.4736283829452326 0.0 0.0
989 1.6250733069371186 0.0 0.0
990 2.664976200398224 0.0 0.0
991 1.7750596933828433 0.0 0.0
992 1.4090872940741574 0.0 0.0
993 1.6114315973085493 1.0 0.0
994 2.7834852910916226 0.0 0.0
995 2.923464439765484 0.0 0.0
996 3.0810699425471038 0.0 0.0
997 2.8275281764955205 0.0 0.0
998 2.389027080821951 0.0 0.0
999 2.506968898900813 0.0 0.0
1000 2.7459941936979444 0.0 0.0
1001 2.6159817965886853 0.0 0.0
1002 1.9314686509843328 0.0 0.0
1003 1.7128608796729754 0.0 0.0
1004 2.178840096740389 0.0 0.0
1005 2.3420304394581324 0.0 0.0
1006 1.9942227921684095 0.0 0.0
1007 2.204189087566605 0.0 0.0
1008 3.1670211255669654 0.0 0.0
1009 3.056788342923751 0.0 0.0
1010 2.865623572140449 0.0 0.0
1011 3.103827614067321 0.0 0.0
1012 2.389998981395042 0.0 0.0
1013 2.239522634678277 0.0 0.0
1014 2.0433218898317276 0.0 0.0
1015 2.1669689521198006 0.0 0.0
1016 0.9044071757292589 0.0 0.0
1017 1.037185965692411 0.0 0.0
1018 1.0477451116678391 0.0 0.0
1019 1.2078398359382871 0.0 0.0
1020 1.136935954443444 0.0 0.0
1021 2.1363369557453398 0.0 0.0
1022 2.945380498320392 0.0 0.0
1023 2.568702920183483 0.0 0.0
1024 2.7101749504785104 0.0 0.0
1025 2.5823959047738487 0.0 0.0
1026 2.3758400325980205 0.0 0.0
1027 2.012445374187571 0.0 0.0
1028 2.255291486479242 0.0 0.0
1029 1.3061530881292143 0.0 0.0
1030 0.7086954675573578 0.0 0.0
1031 0.9147772175290234 0.0 0.0
1032 0.839809097992078 0.0 0.0
1033 1.1160405723157356 0.0 0.0
1034 1.6598632386071417 0.0 0.0
1035 1.9826786553516793 0.0 0.0
1036 1.9545759939225715 0.0 0.0
1037 2.062157204016197 0.0 0.0
1038 2.0023224302963465 0.0 0.0
1039 1.7101928452753297 0.0 0.0
1040 2.105639875397727 0.0 0.0
1041 2.1623714525326387 0.0 0.0
1042 1.9467925517534028 0.0 0.0
1043 2.4563541539262634 0.0 0.0
1044 2.2348660168999643 0.0 0.0
1045 2.14144305315693 0.0 0.0
1046 1.9259167399346504 0.0 0.0
1047 2.0841676754066802 0.0 0.0
1048 1.6456777786808403 0.0 0.0
1049 1.2406559175378786 0.0 0.0
1050 0.9555211596722426 0.0 0.0
1051 0.05764207847884828 0.0 0.0
1052 0.24849915952994506 0.0 0.0
1053 0.22069713083759845 0.0 0.0
1054 0.9965296967966972 0.0 0.0
1055 2.3680438212551236 0.0 0.0
1056 2.342338438879438 0.0 0.0
1057 3.0275543494571595 0.0 0.0
1058 2.9471593078988083 0.0 0.0
1059 3.0082186536071345 0.0 0.0
1060 2.98778319247041 0.0 0.0
1061 2.905343186907485 0.0 0.0
1062 2.368447339361604 0.0 0.0
1063 1.2443140027503896 0.0 0.0
1064 1.419045092900944 0.0 0.0
1065 0.7574183036463311 0.0 0.0
1066 0.7350631073387435 0.0 0.0
1067 0.998778668968793 0.0 0.0
1068 1.0200823994155725 1.0 0.0
1069 1.0257158174068326 0.0 0.0
1070 0.8660888551307644 0.0 0.0
1071 0.6081660217655267 0.0 0.0
1072 0.6776719006841208 0.0 0.0
1073 0.8613934896032402 0.0 0.0
1074 0.9502676588458405 0.0 0.0
1075 0.588918522741954 0.0 0.0
1076 1.0714376625080126 0.0 0.0
1077 1.2963858063281248 0.0 0.0
1078 1.2191000830111505 0.0 0.0
1079 1.2412650134893308 0.0 0.0
1080 1.1649096978617606 0.0 0.0
1081 1.0437585331361912 0.0 0.0
1082 1.1297990983865087 0.0 0.0
1083 1.8579489755742107 0.0 0.0
1084 1.3579932251552536 0.0 0.0
1085 1.5921953197384333 0.0 0.0
1086 1.782840831655898 0.0 0.0
1087 2.5098290850446543 0.0 0.0
1088 3.3856454001468865 0.0 1.0
1089 3.494663355807873 0.0 0.0
1090 3.5276228014885214 0.0 0.0
1091 3.640988232162263 0.0 0.0
1092 4.153689924381926 0.0 0.0
1093 3.9335341776829704 0.0 0.0
1094 3.799208715774917 0.0 0.0
1095 3.3120873361924588 0.0 0.0
1096 2.3565726228109556 0.0 0.0
1097 2.1646950086864276 0.0 0.0
1098 1.964098723254169 0.0 0.0
1099 2.100924054058417 0.0 0.0
1100 1.657714883837439 0.0 0.0
1101 1.960594305663807 0.0 0.0
1102 1.8963162302277388 0.0 0.0
1103 1.6919353996518178 0.0 0.0
1104 1.6040217906813028 0.0 0.0
1105 2.296791362201332 0.0 0.0
1106 2.326064945185632 0.0 0.0
1107 2.5980151267159823 0.0 1.0
1108 2.424654182765997 0.0 0.0
1109 1.9060730040563887 0.0 0.0
1110 3.3322324043393223 0.0 0.0
1111 4.084390666845667 0.0 0.0
1112 4.13843563974346 0.0 0.0
1113 3.4357820133007175 0.0 0.0
1114 3.493845380818903 0.0 0.0
1115 4.516157917095678 0.0 0.0
1116 4.719250914122549 0.0 0.0
1117 4.885882563366637 0.0 0.0
1118 3.459194538204833 0.0 0.0
1119 2.65209551783528 0.0 0.0
1120 3.236685670910455 0.0 0.0
1121 3.508349641919504 0.0 0.0
1122 3.5857749839587862 0.0 0.0
1123 1.4452316170855894 0.0 0.0
1124 1.18978857111901 0.0 0.0
1125 1.2883370578321902 0.0 0.0
1126 1.2781245671010997 0.0 0.0
1127 2.225407917785689 0.0 0.0
1128 2.4012325421366874 0.0 0.0
1129 2.1987398748292697 0.0 0.0
1130 2.1934898288623215 0.0 0.0
1131 2.4983017660456763 0.0 0.0
1132 2.7087566295261953 0.0 0.0
1133 2.7248586471613265 0.0 0.0
1134 2.8580527009345893 0.0 0.0
1135 2.0490869894825963 0.0 0.0
1136 2.1878961176758427 0.0 0.0
1137 2.193703776072905 0.0 0.0
1138 2.104826227709463 0.0 0.0
1139 3.772236170810543 0.0 0.0
1140 3.787917941050109 0.0 0.0
1141 3.506810448515993 0.0 0.0
1142 3.44769190786141 0.0 0.0
1143 3.9461124632825566 0.0 0.0
1144 3.175158730496037 0.0 0.0
1145 3.3832946789413896 0.0 0.0
1146 3.2678943993399634 0.0 0.0
1147 2.5001584837030872 0.0 0.0
1148 2.3758402606680202 0.0 0.0
1149 2.3854783949850535 0.0 0.0
1150 2.544454223475508 0.0 0.0
1151 1.757518250450739 0.0 0.0
1152 1.9772491764520763 0.0 0.0
1153 1.6824423046704173 0.0 0.0
1154 1.6515989179816812 0.0 0.0
1155 0.37922620639890714 0.0 0.0
1156 0.5002922751336556 0.0 0.0
1157 0.6292606867707851 0.0 0.0
1158 0.640170154697616 0.0 0.0
1159 1.016001938546956 0.0 0.0
1160 0.9159539577169782 0.0 0.0
1161 1.0179567677420995 0.0 0.0
1162 1.0688198948168846 0.0 0.0
1163 1.050798309128522 0.0 0.0
1164 1.294721030907687 0.0 0.0
1165 2.4880286991037894 0.0 0.0
1166 2.3593959468898857 0.0 0.0
1167 2.0733561058765146 0.0 0.0
1168 1.8106247562781914 0.0 0.0
1169 2.241924117091061 0.0 0.0
1170 2.3126932112647296 0.0 0.0
1171 3.5784662842071784 0.0 0.0
1172 3.9659273049592656 0.0 0.0
1173 2.668564389839211 0.0 0.0
1174 2.5995969019200094 0.0 0.0
1175 2.5150469164504554 0.0 0.0
1176 3.192460675224503 0.0 0.0
1177 4.00318367064424 0.0 0.0
1178 4.966872589022792 0.0 0.0
1179 3.820248588244148 0.0 1.0
1180 3.052454818504107 0.0 0.0
1181 3.4982034905553347 0.0 0.0
1182 4.544652997768207 0.0 0.0
1183 4.794484879092693 0.0 0.0
1184 4.946982462576057 0.0 0.0
1185 3.7912416433136005 0.0 0.0
1186 2.789574457582237 0.0 0.0
1187 2.6363498059817947 0.0 0.0
1188 3.0644918315512975 0.0 0.0
1189 2.612357368756173 0.0 0.0
1190 1.8144845143381692 0.0 0.0
1191 2.0977490269895145 0.0 0.0
1192 1.2757747441548954 0.0 0.0
1193 1.374260395166976 0.0 0.0
1194 1.9875937711397345 0.0 0.0
1195 2.273865145536297 0.0 0.0
1196 1.9310885388114254 0.0 0.0
1197 1.889394217989698 0.0 0.0
1198 1.63293327676592 0.0 0.0
1199 1.309314045353438 0.0 0.0
1200 1.34608884034647 0.0 0.0
1201 1.150033662191927 0.0 0.0
1202 0.5723374238033152 0.0 0.0
1203 1.000803414663398 0.0 0.0
1204 1.2037410474001526 0.0 0.0
1205 1.5439806220879304 0.0 0.0
1206 1.9368170020740516 0.0 0.0
1207 2.005191037790829 0.0 0.0
1208 2.1319269649927204 0.0 0.0
1209 2.0701162845732335 0.0 0.0
1210 2.669088870186292 0.0 0.0
1211 2.4655797605165226 0.0 0.0
1212 3.3963718711396433 0.0 0.0
1213 3.3883340317286716 0.0 1.0
1214 3.0670561427446885 0.0 0.0
1215 3.328507896386561 0.0 0.0
1216 4.438412806470862 0.0 0.0
1217 4.54202825159553 0.0 0.0
1218 3.9711815366920824 0.0 0.0
1219 4.332763554499136 0.0 0.0
1220 3.3854501184774177 0.0 0.0
1221 3.905524904973193 0.0 0.0
1222 4.177036001994362 0.0 0.0
1223 4.303515016417899 0.0 0.0
1224 3.066146840833338 0.0 0.0
1225 3.601451162453019 0.0 0.0
1226 3.9995131341206083 0.0 0.0
1227 3.2291200884690063 0.0 0.0
1228 2.977753323751605 0.0 0.0
1229 3.3314051681446832 0.0 0.0
1230 3.02273777604168 0.0 0.0
1231 2.3596357354009467 0.0 0.0
1232 2.476071385846388 0.0 0.0
1233 1.8669685230516757 1.0 0.0
1234 1.8933575781877736 0.0 0.0
1235 2.4533655276314055 0.0 0.0
1236 2.4884531401122465 0.0 0.0
1237 1.6206394645842108 0.0 0.0
1238 1.9096365917895044 0.0 0.0
1239 2.0585477161366237 0.0 0.0
1240 2.048284595045783 0.0 0.0
1241 2.2625054059827656 0.0 0.0
1242 2.524455382787466 0.0 0.0
1243 1.9825819148096293 0.0 0.0
1244 2.005320378403722 0.0 0.0
1245 1.8956967466835175 0.0 0.0
1246 2.4220486549000855 0.0 0.0
1247 2.5232917711688048 0.0 0.0
1248 2.890771068465698 0.0 0.0
1249 2.721214209081591 0.0 0.0
1250 2.487382391436347 0.0 0.0
1251 2.679805393999845 0.0 0.0
1252 3.394963900073802 0.0 0.0
1253 3.205133547856076 0.0 0.0
1254 2.812000321748102 0.0 0.0
1255 3.136363709504936 0.0 0.0
1256 3.530820499211842 0.0 0.0
1257 3.778469636026257 0.0 0.0
1258 4.5971527137115435 0.0 0.0
1259 5.4998270333197175 0.0 1.0
1260 4.610592223607583 0.0 0.0
1261 4.8608740407608915 0.0 0.0
1262 5.27664281778066 0.0 0.0
1263 6.0063297737405374 0.0 0.0
1264 5.375976394812504 0.0 1.0
1265 5.4494208098101335 0.0 1.0
1266 4.480334797530117 0.0 0.0
1267 3.3443067024624265 0.0 0.0
1268 4.053769225470396 0.0 0.0
1269 4.043138681679225 0.0 0.0
1270 3.408502763912037 0.0 0.0
1271 2.6532297378770417 0.0 0.0
1272 2.4309147466764456 0.0 0.0
1273 2.3140816297215485 0.0 0.0
1274 1.9183535265911895 0.0 0.0
1275 2.01833533540272 0.0 0.0
1276 1.367548760955001 0.0 0.0
1277 1.1172058273328176 0.0 0.0
1278 0.8863717830033873 0.0 0.0
1279 1.8997526405940832 0.0 0.0
1280 2.1801319103832606 0.0 0.0
1281 1.8771303295563926 0.0 0.0
1282 2.1444945038987857 0.0 0.0
1283 2.8074222128328294 0.0 0.0
1284 3.057457935003604 0.0 0.0
1285 3.5009153414201917 0.0 0.0
1286 3.5586542463852084 0.0 0.0
1287 2.024940173651792 0.0 0.0
1288 2.6586605662743708 0.0 0.0
1289 2.822427855099684 0.0 0.0
1290 2.846869943429735 0.0 0.0
1291 2.094924614453933 0.0 0.0
1292 1.7980515492299438 0.0 0.0
1293 2.56683229871891 0.0 0.0
1294 2.658969488348579 0.0 0.0
1295 2.7965661744269426 0.0 0.0
1296 1.8357666729787634 0.0 0.0
1297 1.707277397592503 0.0 0.0
1298 2.2474005634628447 0.0 0.0
1299 2.712267699387477 0.0 0.0
1300 3.1614416958595815 0.0 0.0
1301 1.9227174775205313 0.0 0.0
1302 2.292503061689225 0.0 0.0
1303 2.6072554057326864 0.0 0.0
1304 3.0977553122605785 0.0 0.0
1305 3.3247087317109614 0.0 0.0
1306 2.4686773703168003 0.0 0.0
1307 1.9441272357929338 0.0 0.0
1308 1.5865744492603966 0.0 0.0
1309 1.6382746665703292 0.0 0.0
1310 1.2001523029718981 0.0 0.0
1311 0.8973150405675765 0.0 0.0
1312 0.4170392326408543 0.0 0.0
1313 0.277777286664723 0.0 0.0
1314 0.29868078652498853 0.0 0.0
1315 0.28526934861255526 0.0 0.0
1316 0.18292362091958791 0.0 0.0
1317 0.12668404650108522 0.0 0.0
1318 0.0 0.0 0.0
1319 0.11508875128748342 0.0 0.0
1320 0.3415049620428332 0.0 0.0
1321 0.9145317259942416 0.0 0.0
1322 1.0109410176635594 0.0 0.0
1323 2.5866791511530822 0.0 0.0
1324 2.653428141342969 0.0 0.0
1325 3.117124145174372 0.0 0.0
1326 3.177184351479556 0.0 0.0
1327 3.4914531414142296 0.0 0.0
1328 3.6811460631008446 0.0 0.0
1329 3.0068879991044417 0.0 0.0
1330 2.9976154519477505 0.0 0.0
1331 1.5530556123454735 0.0 0.0
1332 1.6238846886534972 0.0 0.0
1333 1.5088917013633103 0.0 0.0
1334 1.582051148044712 0.0 0.0
1335 1.1771599505911399 0.0 0.0
1336 0.8306656604568119 0.0 0.0
1337 0.855967056476848 0.0 0.0
1338 1.1548712324977046 0.0 0.0
1339 0.9968699062667012 0.0 0.0
1340 1.1250244271538918 0.0 0.0
1341 0.76535510519787 0.0 0.0
1342 0.9039080353538491 0.0 0.0
1343 0.9553513837361414 0.0 0.0
1344 1.4545684427340846 0.0 0.0
1345 1.9486644300528302 0.0 0.0
1346 1.5986782426125823 0.0 0.0
1347 1.932601385786913 0.0 0.0
1348 2.0420458121796443 0.0 0.0
1349 2.0543907105280184 0.0 0.0
1350 2.0252939628405966 0.0 0.0
1351 1.7898499627087614 0.0 0.0
1352 1.3203669831800198 0.0 0.0
1353 1.4168067690773363 0.0 0.0
1354 1.711659488945064 0.0 0.0
1355 1.6876992732463996 0.0 0.0
1356 1.3768547656314594 0.0 0.0
1357 1.703436723305631 0.0 0.0
1358 1.523415358477733 0.0 0.0
1359 2.1002724977299674 0.0 0.0
1360 2.109027114237105 0.0 0.0
1361 1.6334311983032934 0.0 0.0
1362 1.6898337732526234 0.0 0.0
1363 1.3722977667570708 0.0 0.0
1364 1.7150526493663816 0.0 0.0
1365 1.7834361113877586 0.0 0.0
1366 2.046852103012026 0.0 0.0
1367 1.6962280052342291 0.0 0.0
1368 1.6550526925992688 0.0 0.0
1369 1.8700410262895764 0.0 0.0
1370 1.4643710560390497 0.0 0.0
1371 1.4858938579958783 0.0 0.0
1372 1.4098460199489975 0.0 0.0
1373 1.6878694952590827 0.0 0.0
1374 1.4041160090792402 0.0 0.0
1375 1.488832282646194 0.0 0.0
1376 2.3371176369744093 0.0 0.0
1377 1.9569938384478673 0.0 0.0
1378 2.0470325280048134 0.0 0.0
1379 2.052915730078859 0.0 0.0
1380 1.9537969876896677 0.0 0.0
1381 1.2746092121887482 0.0 0.0
1382 1.2782010173714917 0.0 0.0
1383 1.0333382569776652 0.0 0.0
1384 0.12491711232009717 0.0 0.0
1385 0.4574246618419471 0.0 0.0
1386 0.6263571230440064 0.0 0.0
1387 1.2541545247069177 0.0 0.0
1388 1.1824791780331076 0.0 0.0
1389 1.397806501875226 0.0 0.0
1390 1.8461132196380738 0.0 0.0
1391 1.7850452037794187 0.0 0.0
1392 1.8259216830492915 0.0 0.0
1393 1.5003378048279685 0.0 0.0
1394 1.3914306865582118 0.0 0.0
1395 1.1025328676531705 0.0 0.0
1396 1.4787504222877494 0.0 0.0
1397 1.417666272811087 0.0 0.0
1398 1.397420142756757 0.0 0.0
1399 1.5302801600054177 0.0 0.0
1400 1.5995885441130127 0.0 0.0
1401 2.1073604088564037 0.0 0.0
1402 2.365840201106789 0.0 0.0
1403 2.658902151302724 0.0 0.0
1404 2.435482725144373 0.0 0.0
1405 2.575232721453292 0.0 0.0
1406 2.3111223212863914 0.0 0.0
1407 2.3974625097097144 0.0 0.0
1408 2.8240134441815137 0.0 0.0
1409 2.647763112613477 0.0 0.0
1410 2.34303669738652 0.0 0.0
1411 1.804003213981626 0.0 0.0
1412 2.2577114465851453 0.0 0.0
1413 2.8266309902150164 0.0 0.0
1414 3.2287698677483077 0.0 0.0
1415 3.1835617823038485 0.0 0.0
1416 2.80579818277411 0.0 0.0
1417 2.6035969793525844 0.0 0.0
1418 2.9701164909459097 0.0 0.0
1419 3.4298605073704245 0.0 0.0
1420 3.81208073324113 0.0 0.0
1421 2.96117569032595 0.0 0.0
1422 3.3719395455462324 0.0 0.0
1423 4.095072431884816 0.0 0.0
1424 3.923458205442043 0.0 0.0
1425 4.37580247156719 0.0 0.0
1426 4.012713665305213 0.0 0.0
1427 3.822136552964314 0.0 0.0
1428 2.6809436058897376 0.0 0.0
1429 3.4616137317072417 0.0 0.0
1430 2.437667839451604 0.0 0.0
1431 1.7683763536611314 0.0 0.0
1432 2.011188958376932 0.0 0.0
1433 1.650535897304834 0.0 0.0
1434 1.691107736157058 0.0 0.0
1435 1.4256275479888272 0.0 0.0
1436 1.784342135938247 0.0 0.0
1437 1.9723565859286314 0.0 0.0
1438 2.1244407932712654 0.0 0.0
1439 2.094645127366096 0.0 0.0
1440 2.2076887572770025 0.0 0.0
1441 1.985202839643025 0.0 0.0
1442 1.8122524970866944 0.0 0.0
1443 1.700699891351256 0.0 0.0
1444 1.566998720016676 0.0 0.0
1445 1.2077146293588086 0.0 0.0
1446 1.5008166969845926 0.0 0.0
1447 1.3922003759001447 0.0 0.0
1448 1.1420761363432377 0.0 0.0
1449 1.4508044370770943 0.0 0.0
1450 1.7020110955921184 0.0 0.0
1451 1.8180496161950233 0.0 0.0
1452 1.7173566500043336 0.0 0.0
1453 1.1541190736151024 0.0 0.0
1454 0.8031811023551971 0.0 0.0
1455 0.7514683842959411 0.0 0.0
1456 1.5405851493127256 0.0 0.0
1457 1.2861651030194121 0.0 0.0
1458 1.4069019753383976 0.0 0.0
1459 1.3892769568032977 0.0 0.0
1460 1.3268731395495412 0.0 0.0
1461 1.470358331055081 0.0 0.0
1462 1.4218296917196775 0.0 0.0
1463 1.397062289064499 0.0 0.0
1464 0.9593560254259574 0.0 0.0
1465 1.131116211290634 0.0 0.0
1466 0.9274433052516207 0.0 0.0
1467 0.8408320087749848 0.0 0.0
1468 1.0811559157045358 0.0 0.0
1469 1.034845451186595 0.0 0.0
1470 1.3110680273569577 0.0 0.0
1471 1.662150395594559 0.0 0.0
1472 1.3714658374198478 0.0 0.0
1473 1.3062938640946347 0.0 0.0
1474 1.5195882963938248 0.0 0.0
1475 1.8476927026574925 0.0 0.0
